sku_id,category,name,mrp,discount,available_quantity,selling_price,weight,out_of_stock,quantity,revenue,inventory_value,price_per_gram,estimated_profit,weight_category,city,state,region,latitude,longitude,warehouse,reorder_level,stock_status,revenue_band
125,Cooking Essentials,Dabur Ginger Garlic Paste,25.0,8,3,23.0,100,False,100,69.0,75.0,0.23,12.419999999999998,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
126,Cooking Essentials,Ching's Secret Instant Schezwan Noodles,15.0,0,6,15.0,60,False,60,90.0,90.0,0.25,16.2,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Low Revenue
127,Cooking Essentials,Gowardhan Ghee/Tuppa Jar,315.0,1,6,309.0,500,False,500,1854.0,1890.0,0.618,333.71999999999997,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
128,Cooking Essentials,Tata Sampann Unpolished Moong Dal ,92.0,4,4,88.0,500,False,500,352.0,368.0,0.176,63.36,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
129,Cooking Essentials,Aashirvaad Select Atta,64.0,0,6,64.0,1000,False,1,384.0,384.0,0.064,69.12,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Low Revenue
130,Cooking Essentials,Popular Essentials Misri Dana (Diamond Sugar) ,15.0,0,4,15.0,100,False,100,60.0,60.0,0.15,10.799999999999999,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
131,Cooking Essentials,Gowardhan Ghee Jar,598.0,3,6,579.0,1000,False,1,3474.0,3588.0,0.579,625.3199999999999,Large,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,High Revenue
132,Cooking Essentials,Top Ramen  Noodles Curry Veg Pouch,20.0,0,1,20.0,70,False,70,20.0,20.0,0.2857142857142857,3.5999999999999996,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
133,Cooking Essentials,Popular Essentials Refined Sugar,60.0,0,6,60.0,1000,False,1,360.0,360.0,0.06,64.8,Large,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Low Revenue
134,Cooking Essentials,Fortune Kachi Ghani Mustard Oil Bottle,216.0,7,6,199.0,1000,False,1,1194.0,1296.0,0.199,214.92000000000002,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
135,Cooking Essentials,Saffola Veggie Twist Masala Oats,15.0,0,6,15.0,38,False,38,90.0,90.0,0.39473684210526316,16.2,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Low Revenue
136,Cooking Essentials,Satyam Puffed Rice Kurmura (R),23.0,0,6,23.0,200,False,200,138.0,138.0,0.115,24.839999999999996,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Low Revenue
137,Cooking Essentials,Quaker Oats,79.0,0,2,79.0,400,False,400,158.0,158.0,0.1975,28.439999999999998,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
138,Cooking Essentials,Aashirvaad Select Sharbati Atta,315.0,10,6,283.0,5000,False,5,1698.0,1890.0,0.0566,305.64,Large,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
139,Cooking Essentials,Popular Essentials Refined Sugar,295.0,10,6,265.0,5000,False,5,1590.0,1770.0,0.053,286.2,Large,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,High Revenue
140,Cooking Essentials,Gowardhan Cow Ghee Pouch,579.0,10,6,521.0,1000,False,1,3126.0,3474.0,0.521,562.6800000000001,Large,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
141,Cooking Essentials,Dhara Nourish Refined Sunflower Oil Pouch,210.0,5,6,199.0,1000,False,1,1194.0,1260.0,0.199,214.92000000000002,Large,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
142,Cooking Essentials,Parachute Oil ,40.0,7,3,37.0,100,False,100,111.0,120.0,0.37,19.98,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
143,Cooking Essentials,Popular Essentials Plain Puffed Rice (Murmura/Muri),18.0,0,6,18.0,100,False,100,108.0,108.0,0.18,19.439999999999998,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Low Revenue
144,Cooking Essentials,Amul Mithai Mate Condensed Sweetened Milk,56.0,3,4,54.0,200,False,200,216.0,224.0,0.27,38.879999999999995,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
145,Cooking Essentials,Saffola Gold (Jar),1240.0,0,6,1240.0,5000,False,5,7440.0,7440.0,0.248,1339.1999999999998,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,High Revenue
146,Cooking Essentials,McCain New Mini Samosa with Cheese Pizza Style Filling,120.0,1,3,118.0,240,False,240,354.0,360.0,0.49166666666666664,63.72,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
147,Cooking Essentials,Fortune Rice Bran Health Oil (Jar),1050.0,1,6,1039.0,5000,False,5,6234.0,6300.0,0.2078,1122.12,Large,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,High Revenue
148,Cooking Essentials,Arden Desi Eggs,110.0,13,4,95.0,348,False,6,380.0,440.0,0.27298850574712646,68.39999999999999,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
149,Cooking Essentials,Fortune Rozana Basmati Rice,585.0,21,6,462.0,5000,False,5,2772.0,3510.0,0.0924,498.96,Large,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
150,Cooking Essentials,Fortune Biriyani Special Basmati Rice,175.0,0,5,175.0,1000,False,1,875.0,875.0,0.175,157.5,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Medium Revenue
151,Cooking Essentials,Everest Garam Masala,78.0,7,5,72.0,100,False,100,360.0,390.0,0.72,64.8,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
152,Cooking Essentials,Popular Essentials Pumpkin Seeds,90.0,16,6,75.0,100,False,100,450.0,540.0,0.75,81.0,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
153,Cooking Essentials,Fortune Soya Health Refined Soybean Oil,210.0,1,2,206.0,1000,False,1,412.0,420.0,0.206,74.16,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
154,Cooking Essentials,Gowardhan Pure Ghee Pouch,295.0,4,6,281.0,500,False,500,1686.0,1770.0,0.562,303.48,Medium,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
155,Cooking Essentials,Popular Essentials Jeera/Cumin Seeds,40.0,5,3,38.0,100,False,100,114.0,120.0,0.38,20.52,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
156,Cooking Essentials,Weikfield Baking Soda,30.0,3,6,29.0,100,False,100,174.0,180.0,0.29,31.32,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Low Revenue
157,Cooking Essentials,Everest Pav Bhaji Masala,37.0,10,4,33.0,50,False,50,132.0,148.0,0.66,23.759999999999998,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
158,Cooking Essentials,Tata Sampann Unpolished Chana Dal,95.0,6,2,89.0,1000,False,500,178.0,190.0,0.089,32.04,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
159,Cooking Essentials,Amul Mithai Mate EOE Tin,112.0,2,6,109.0,400,False,400,654.0,672.0,0.2725,117.72,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
160,Cooking Essentials,Pillsbury Chakki Fresh Atta,450.0,16,6,375.0,10000,False,10,2250.0,2700.0,0.0375,405.0,Large,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,High Revenue
161,Cooking Essentials,Everest Chicken Masala,39.0,2,1,38.0,50,False,50,38.0,39.0,0.76,6.84,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
162,Cooking Essentials,Dhara Life Refined Ricebran Oil (Pouch),205.0,7,6,190.0,1000,False,1,1140.0,1230.0,0.19,205.2,Large,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
163,Cooking Essentials,Borges Extra Virgin Olive Oil,400.0,25,1,299.0,250,False,250,299.0,400.0,1.196,53.82,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
164,Cooking Essentials,Everest Shahi Biryani Masala,70.0,14,6,60.0,50,False,50,360.0,420.0,1.2,64.8,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Low Revenue
165,Cooking Essentials,Popular Essentials Californian Almond,350.0,28,6,251.0,250,False,250,1506.0,2100.0,1.004,271.08,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
166,Cooking Essentials,Popular Essentials Ajwain Whole,25.0,0,4,25.0,50,False,50,100.0,100.0,0.5,18.0,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
167,Cooking Essentials,Everest Tikhalal Chilli Powder,235.0,9,6,212.0,500,False,500,1272.0,1410.0,0.424,228.95999999999998,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
168,Cooking Essentials,Popular Essentials Kabuli Chana Regular,85.0,9,6,77.0,500,False,500,462.0,510.0,0.154,83.16,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
169,Cooking Essentials,Pillsbury Chakki Fresh Atta,52.0,0,4,52.0,1000,False,1,208.0,208.0,0.052,37.44,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
170,Cooking Essentials,Popular Essentials Saunf/Fennel Seeds,45.0,2,6,44.0,100,False,100,264.0,270.0,0.44,47.519999999999996,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Low Revenue
171,Cooking Essentials,Popular Essentials Bansi Sooji,35.0,2,3,34.0,500,False,500,102.0,105.0,0.068,18.36,Medium,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
172,Cooking Essentials,Happilo Premium International Queen Kalmi Dates,245.0,29,6,172.0,200,False,200,1032.0,1470.0,0.86,185.76,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
173,Cooking Essentials,Tata Sampann Unpolished Urad Whole,101.0,6,4,94.0,500,False,500,376.0,404.0,0.188,67.67999999999999,Medium,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
174,Cooking Essentials,Popular Essentials Cashew Split,325.0,12,6,283.0,250,False,250,1698.0,1950.0,1.132,305.64,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
175,Cooking Essentials,Popular Essentials Chana Dal (Un-Polished),60.0,10,6,54.0,500,False,500,324.0,360.0,0.108,58.31999999999999,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Low Revenue
176,Cooking Essentials,Tata Sampann Unpolished Rajma (Chitra),134.0,6,6,125.0,500,False,500,750.0,804.0,0.25,135.0,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
177,Cooking Essentials,Everest Garam Masala,42.0,2,2,41.0,50,False,50,82.0,84.0,0.82,14.76,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
178,Cooking Essentials,Everest Kitchen King Masala,70.0,14,2,60.0,100,False,100,120.0,140.0,0.6,21.599999999999998,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
179,Cooking Essentials,24 Mantra Organic Cumin,70.0,7,2,65.0,100,False,100,130.0,140.0,0.65,23.4,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
180,Cooking Essentials,Nestle Milkmaid,132.0,3,6,128.0,400,False,400,768.0,792.0,0.32,138.24,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
181,Cooking Essentials,Popular Essentials Sona Masouri Steam Rice,65.0,9,6,59.0,1000,False,1,354.0,390.0,0.059,63.72,Large,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Low Revenue
182,Cooking Essentials,24 Mantra Organic Tur Dal,260.0,20,6,208.0,1000,False,1,1248.0,1560.0,0.208,224.64,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
183,Cooking Essentials,Gits Gulab Jamun Instant Dessert Mix,99.0,10,6,89.0,200,False,200,534.0,594.0,0.445,96.12,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
184,Cooking Essentials,Popular Essentials Black Masoor Whole (Un-Polished),65.0,10,3,58.0,500,False,500,174.0,195.0,0.116,31.32,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
185,Cooking Essentials,24 Mantra Organic Peanuts,135.0,7,1,125.0,500,False,500,125.0,135.0,0.25,22.5,Medium,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
186,Cooking Essentials,Everest Hingraj Powder,90.0,10,2,81.0,50,False,50,162.0,180.0,1.62,29.16,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
187,Cooking Essentials,Everest Black Pepper Powder,135.0,14,6,115.0,100,False,100,690.0,810.0,1.15,124.19999999999999,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
188,Cooking Essentials,Tata Sampann Masoor Dal Stand,150.0,10,4,134.0,1000,False,1,536.0,600.0,0.134,96.47999999999999,Large,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Medium Revenue
189,Cooking Essentials,24 Mantra Organic Besan,95.0,7,5,88.0,500,False,500,440.0,475.0,0.176,79.2,Medium,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Medium Revenue
190,Cooking Essentials,Quaker Oats,199.0,7,6,184.0,1000,False,1,1104.0,1194.0,0.184,198.71999999999997,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
191,Cooking Essentials,Saffola Gold Refined Cooking Oil (Jar),485.0,7,6,449.0,2000,False,2,2694.0,2910.0,0.2245,484.91999999999996,Large,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
192,Cooking Essentials,Nestle Everyday Dairy Whitener,210.0,0,4,210.0,400,False,400,840.0,840.0,0.525,151.2,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
193,Cooking Essentials,24 Mantra Organic Red Poha,75.0,8,1,69.0,500,False,500,69.0,75.0,0.138,12.42,Medium,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
194,Cooking Essentials,Everest Powder - Tea Masala,98.0,9,5,89.0,100,False,100,445.0,490.0,0.89,80.1,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Medium Revenue
195,Cooking Essentials,Tata Sampann Urad Dal Split,94.0,4,6,90.0,500,False,500,540.0,564.0,0.18,97.19999999999999,Medium,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
196,Cooking Essentials,Popular Essentials Idli Sooji ,30.0,6,6,28.0,500,False,500,168.0,180.0,0.056,30.240000000000002,Medium,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Low Revenue
197,Cooking Essentials,Popular Essentials Dessicated Coconut,95.0,9,6,86.0,200,False,200,516.0,570.0,0.43,92.88,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Medium Revenue
198,Cooking Essentials,Sunfeast Yippee! Mood Masala Noodles,60.0,28,3,43.0,260,False,260,129.0,180.0,0.16538461538461538,23.22,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
199,Cooking Essentials,Chef's Basket Durum Wheat Elbow Pasta,160.0,50,6,80.0,500,False,500,480.0,960.0,0.16,86.39999999999999,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
200,Cooking Essentials,MTR Breakfast Khatta Meetha Poha Mix,25.0,20,6,20.0,60,False,60,120.0,150.0,0.3333333333333333,21.599999999999998,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Low Revenue
201,Cooking Essentials,Satyam Khobra,113.0,10,5,101.0,200,False,200,505.0,565.0,0.505,90.9,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
202,Cooking Essentials,Betty Crocker Complete Pancake Mix Original,110.0,4,6,105.0,250,False,500,630.0,660.0,0.42,113.39999999999999,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
203,Cooking Essentials,Borges Durum Wheat Fusilli Pasta ,250.0,0,3,250.0,500,False,500,750.0,750.0,0.5,135.0,Medium,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Medium Revenue
204,Cooking Essentials,24 Mantra Organic Green Moong Dal - Split,135.0,0,2,135.0,500,False,500,270.0,270.0,0.27,48.6,Medium,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
205,Cooking Essentials,Weikfield Vanilla Flavoured Custard Powder,37.0,0,6,37.0,100,False,100,222.0,222.0,0.37,39.96,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Low Revenue
206,Cooking Essentials,Tata Sampann Moong Dal Split,180.0,1,5,178.0,1000,False,200,890.0,900.0,0.178,160.2,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Medium Revenue
207,Cooking Essentials,Tata Sampann Kala Chana,64.0,0,5,64.0,500,False,500,320.0,320.0,0.128,57.599999999999994,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
208,Cooking Essentials,Saffola Soya Chunks Mealmaker,50.0,0,2,50.0,200,False,200,100.0,100.0,0.25,18.0,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
209,Cooking Essentials,24 Mantra Bura Sugar (Demerara),80.0,10,6,72.0,500,False,500,432.0,480.0,0.144,77.75999999999999,Medium,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Medium Revenue
210,Cooking Essentials,Popular Essentials Green Cardamom (Elaichi),200.0,1,6,198.0,50,False,50,1188.0,1200.0,3.96,213.84,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
211,Cooking Essentials,Hershey's Syrup Delicious Strawberry,95.0,0,1,95.0,200,False,200,95.0,95.0,0.475,17.099999999999998,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
212,Cooking Essentials,Popular Essentials Anjeer,190.0,11,4,169.0,100,False,100,676.0,760.0,1.69,121.67999999999999,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Medium Revenue
213,Cooking Essentials,Popular Essentials Mustard Seeds Rai Small,20.0,0,2,20.0,100,False,100,40.0,40.0,0.2,7.199999999999999,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
214,Cooking Essentials,Weikfield Baking Powder,33.0,3,6,32.0,100,False,100,192.0,198.0,0.32,34.56,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Low Revenue
215,Cooking Essentials,Dabur Honey Squeezy,185.0,9,6,167.0,225,False,225,1002.0,1110.0,0.7422222222222222,180.35999999999999,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
216,Cooking Essentials,Tata Sampann High Protein Kali Urad,91.0,14,6,78.0,500,False,500,468.0,546.0,0.156,84.24,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
217,Cooking Essentials,Everest Kitchen King Masala,37.0,2,6,36.0,50,False,50,216.0,222.0,0.72,38.879999999999995,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Low Revenue
218,Cooking Essentials,Chef's Basket Durum Wheat Fusilli Pasta,160.0,50,6,80.0,500,False,500,480.0,960.0,0.16,86.39999999999999,Medium,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
219,Cooking Essentials,TilSona Til Oil,180.0,10,2,162.0,500,False,500,324.0,360.0,0.324,58.32,Medium,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
220,Cooking Essentials,Top Ramen Chicken Noodles,60.0,10,1,54.0,280,False,280,54.0,60.0,0.19285714285714287,9.719999999999999,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
221,Cooking Essentials,Everest Chaat Masala,35.0,2,1,34.0,50,False,50,34.0,35.0,0.68,6.12,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
222,Cooking Essentials,Keya Wonder Red Hot Chilli Flakes,89.0,10,2,80.0,40,False,40,160.0,178.0,2.0,28.799999999999997,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
223,Cooking Essentials,Popular Essentials White Peas (Un-Polished),80.0,10,5,72.0,500,False,500,360.0,400.0,0.144,64.8,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
224,Cooking Essentials,Ching’s Secret Chowmein Hakka Noodles Masala ,44.0,0,2,44.0,60,False,60,88.0,88.0,0.7333333333333333,15.84,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
225,Cooking Essentials,Dhara Filtered Groundnut Oil (Jar),1050.0,1,6,1035.0,5000,False,5,6210.0,6300.0,0.207,1117.8,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,High Revenue
226,Cooking Essentials,Pillsbury Choco Chip Pancake Mix,99.0,5,6,94.0,165,False,165,564.0,594.0,0.5696969696969697,101.51999999999998,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
227,Cooking Essentials,Hershey's Caramel Syrup,230.0,0,1,230.0,623,False,623,230.0,230.0,0.36918138041733545,41.4,Medium,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
228,Cooking Essentials,Pillsbury Multi Grain Atta,60.0,6,3,56.0,1000,False,1,168.0,180.0,0.056,30.240000000000002,Large,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
229,Cooking Essentials,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,1,2,118.0,240,False,240,236.0,240.0,0.49166666666666664,42.48,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
230,Cooking Essentials,Satyam Puffed Rice Kurmura (A),43.0,0,6,43.0,200,False,200,258.0,258.0,0.215,46.44,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Low Revenue
231,Cooking Essentials,MTR 3 Min Poha,25.0,0,6,25.0,60,False,60,150.0,150.0,0.4166666666666667,27.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Low Revenue
232,Cooking Essentials,Ching's Manchurian Instant Noodles,15.0,0,5,15.0,60,False,60,75.0,75.0,0.25,13.499999999999998,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
233,Cooking Essentials,Everest Pav Bhaji Masala,70.0,0,2,70.0,100,False,100,140.0,140.0,0.7,25.2,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
234,Cooking Essentials,Hershey's Chocolate Flavour Syrup,220.0,6,6,205.0,623,False,680,1230.0,1320.0,0.3290529695024077,221.39999999999998,Medium,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
235,Cooking Essentials,Popular Essentials Dhania (Coriander Seeds),55.0,16,4,46.0,200,False,200,184.0,220.0,0.23,33.12,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
236,Cooking Essentials,24 Mantra Red Chilly Whole,70.0,7,1,65.0,100,False,100,65.0,70.0,0.65,11.7,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
237,Cooking Essentials,Dabur Honey - World's No.1,120.0,0,6,120.0,250,False,250,720.0,720.0,0.48,129.6,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Medium Revenue
238,Cooking Essentials,24 Mantra Organic Puffed Rice,40.0,2,6,39.0,200,False,200,234.0,240.0,0.195,42.12,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Low Revenue
239,Cooking Essentials,24 Mantra Organic Wheat Daliya ,48.0,2,2,47.0,500,False,500,94.0,96.0,0.094,16.919999999999998,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
240,Cooking Essentials,24 Mantra Organic Ragi Flour,65.0,20,4,52.0,500,False,500,208.0,260.0,0.104,37.44,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
